num_pages,source_fn,txt_fn,collection,num_chars,num_tokens,num_sentences,token_len,sentence_len,tokens_per_page,ISIN,country,pdf_only,language,is_empty
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3WU3.pdf,Final_terms/DE000NLB3WU3.pdf.txt,Final_terms,75474.0,12426.0,417.0,6.073877353935297,29.798561151079138,497.04,DE000NLB3WU3,DE,False,DE,
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A35JMJ8.pdf,,Final_terms,,,,,,,DE000A35JMJ8,DE,True,,
43,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DK0E7P6_FT.pdf,,Final_terms,,,,,,,,,True,,
26,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB3X80.pdf,Final_terms/DE000BLB3X80.pdf.txt,Final_terms,59250.0,9891.0,315.0,5.990294206854716,31.4,380.4230769230769,DE000BLB3X80,DE,False,DE,
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A3KHA00.pdf,Final_terms/DE000A3KHA00.pdf.txt,Final_terms,1386.0,314.0,13.0,4.414012738853503,24.153846153846153,314.0,DE000A3KHA00,DE,False,"EN,DE",
11,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3XB1.pdf,Final_terms/DE000NLB3XB1.pdf.txt,Final_terms,43428.0,7027.0,180.0,6.180162231393198,39.03888888888889,638.8181818181819,DE000NLB3XB1,DE,False,DE,
43,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DDA0NL0.pdf,Final_terms/DE000DDA0NL0.pdf.txt,Final_terms,112351.0,20600.0,919.0,5.453932038834951,22.415669205658325,479.06976744186045,DE000DDA0NL0,DE,False,"EN,DE",
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB37VP6.pdf,Final_terms/DE000LB37VP6.pdf.txt,Final_terms,45071.0,7362.0,275.0,6.122113556098886,26.77090909090909,525.8571428571429,DE000LB37VP6,DE,False,DE,
20,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DK0T152.pdf,Final_terms/DE000DK0T152.pdf.txt,Final_terms,54454.0,8885.0,477.0,6.128756330894767,18.62683438155136,444.25,DE000DK0T152,DE,False,DE,
37,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB37U5.pdf,Final_terms/DE000HLB37U5.pdf.txt,Final_terms,89032.0,14033.0,520.0,6.344473740468895,26.986538461538462,379.27027027027026,DE000HLB37U5,DE,False,DE,
90,Monthly_reports_BB/1949-07-monatsbericht-data.pdf,,BBK_monthly,,,,,,,,,True,,
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB81J9.pdf,Final_terms/DE000BLB81J9.pdf.txt,Final_terms,62312.0,10333.0,345.0,6.030388077034743,29.95072463768116,413.32,DE000BLB81J9,DE,False,DE,
15,Basisprospekte/country_of_origin_DE/lang_DE/BNPP_IBV_Nachtrag_Q3Zahlen2018_Zweiteinreichung_final_geschützt.pdf,Basisprospekte/BNPP_IBV_Nachtrag_Q3Zahlen2018_Zweiteinreichung_final_geschützt.pdf.txt,Base_prospectuses,41237.0,6859.0,217.0,6.01210088934247,31.608294930875577,457.26666666666665,,,False,DE,
48,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3BP7.pdf,Final_terms/DE000NLB3BP7.pdf.txt,Final_terms,135436.0,22316.0,809.0,6.06900878293601,27.58467243510507,464.9166666666667,DE000NLB3BP7,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB35Y47.pdf,Final_terms/DE000LB35Y47.pdf.txt,Final_terms,44964.0,7343.0,272.0,6.123382813563938,26.996323529411764,524.5,DE000LB35Y47,DE,False,DE,
17,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DB9U8J7.pdf,Final_terms/DE000DB9U8J7.pdf.txt,Final_terms,51080.0,8272.0,290.0,6.17504835589942,28.52413793103448,486.5882352941176,DE000DB9U8J7,DE,False,DE,
38,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB3UM2.pdf,Final_terms/DE000HLB3UM2.pdf.txt,Final_terms,92214.0,14518.0,529.0,6.351701336272214,27.44423440453686,382.05263157894734,DE000HLB3UM2,DE,False,DE,
19,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB75J8.pdf,Final_terms/DE000HLB75J8.pdf.txt,Final_terms,57743.0,8862.0,347.0,6.515797788309636,25.538904899135446,466.42105263157896,DE000HLB75J8,DE,False,DE,
45,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB27Q2.pdf,Final_terms/DE000NLB27Q2.pdf.txt,Final_terms,132629.0,21761.0,797.0,6.094802628555673,27.303638644918443,483.5777777777778,DE000NLB27Q2,DE,False,DE,
26,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DFK0PM9.pdf,Final_terms/DE000DFK0PM9.pdf.txt,Final_terms,69361.0,12671.0,755.0,5.473995738300055,16.782781456953643,487.34615384615387,DE000DFK0PM9,DE,False,"EN,DE",
10,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000CZ43ZW9.pdf,Final_terms/DE000CZ43ZW9.pdf.txt,Final_terms,42726.0,8580.0,316.0,4.979720279720279,27.151898734177216,858.0,DE000CZ43ZW9,DE,False,"EN,DE",
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB2VX9.pdf,Final_terms/DE000HLB2VX9.pdf.txt,Final_terms,63039.0,9478.0,364.0,6.651086727157629,26.03846153846154,430.8181818181818,DE000HLB2VX9,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB32X33.pdf,Final_terms/DE000LB32X33.pdf.txt,Final_terms,44852.0,7327.0,275.0,6.1214685410126926,26.643636363636364,523.3571428571429,DE000LB32X33,DE,False,DE,
47,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DG4UA14.pdf,Final_terms/DE000DG4UA14.pdf.txt,Final_terms,121742.0,22551.0,964.0,5.398518912686799,23.393153526970956,479.8085106382979,DE000DG4UA14,DE,False,"EN,DE",
11,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BHY0JX3.pdf,Final_terms/DE000BHY0JX3.pdf.txt,Final_terms,16937.0,3143.0,140.0,5.38880050906777,22.45,285.72727272727275,DE000BHY0JX3,DE,False,"EN,DE",
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB3ZS4.pdf,Final_terms/DE000BLB3ZS4.pdf.txt,Final_terms,53451.0,8932.0,290.0,5.984214061800269,30.8,330.81481481481484,DE000BLB3ZS4,DE,False,DE,
53,Law/Gesetze_DE/PrüfbV.pdf,Law/PrüfbV.pdf.txt,Law,145066.0,26063.0,869.0,5.565974753481948,29.99194476409666,491.75471698113205,,,False,DE,
13,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A3H2ZX9.pdf,Final_terms/DE000A3H2ZX9.pdf.txt,Final_terms,24919.0,4536.0,189.0,5.493606701940036,24.0,348.9230769230769,DE000A3H2ZX9,DE,False,"EN,DE",
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB58T6.pdf,Final_terms/DE000BLB58T6.pdf.txt,Final_terms,61672.0,10065.0,353.0,6.127372081470442,28.51274787535411,372.77777777777777,DE000BLB58T6,DE,False,DE,
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB93X5.pdf,Final_terms/DE000BLB93X5.pdf.txt,Final_terms,1660.0,257.0,52.0,6.4591439688715955,4.9423076923076925,257.0,DE000BLB93X5,DE,False,"EN,DE",
15,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB2BS05.pdf,Final_terms/DE000LB2BS05.pdf.txt,Final_terms,47074.0,7644.0,287.0,6.158294086865515,26.634146341463413,509.6,DE000LB2BS05,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NWB2R08.pdf,Final_terms/DE000NWB2R08.pdf.txt,Final_terms,24130.0,4396.0,187.0,5.489080982711556,23.50802139037433,314.0,DE000NWB2R08,DE,False,"EN,DE",
14,Final_terms/Country_of_origin_XS/lang_DE_EN/XS2225423594.pdf,,Final_terms,,,,,,,XS2225423594,XS,True,,
62,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DK0RN69.pdf,Final_terms/DE000DK0RN69.pdf.txt,Final_terms,187883.0,29617.0,960.0,6.343755275686261,30.851041666666667,477.69354838709677,DE000DK0RN69,DE,False,DE,
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3342.pdf,Final_terms/DE000NLB3342.pdf.txt,Final_terms,57420.0,9767.0,332.0,5.878980239582267,29.41867469879518,443.95454545454544,DE000NLB3342,DE,False,DE,
23,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB26B8.pdf,Final_terms/DE000HLB26B8.pdf.txt,Final_terms,68793.0,10609.0,385.0,6.484400037703836,27.555844155844156,461.2608695652174,DE000HLB26B8,DE,False,DE,
19,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HV2AQ38.pdf,Final_terms/DE000HV2AQ38.pdf.txt,Final_terms,37498.0,6898.0,299.0,5.4360684256306175,23.070234113712374,363.05263157894734,DE000HV2AQ38,DE,False,"EN,DE",
23,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000SLB8163.pdf,Final_terms/DE000SLB8163.pdf.txt,Final_terms,61230.0,10000.0,353.0,6.123,28.328611898016998,434.7826086956522,DE000SLB8163,DE,False,DE,
24,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000SLB8361.pdf,Final_terms/DE000SLB8361.pdf.txt,Final_terms,66412.0,10775.0,371.0,6.163526682134571,29.043126684636118,448.9583333333333,DE000SLB8361,DE,False,DE,
19,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB75G4.pdf,Final_terms/DE000HLB75G4.pdf.txt,Final_terms,55769.0,8559.0,346.0,6.515831288701951,24.73699421965318,450.4736842105263,DE000HLB75G4,DE,False,DE,
292,Basisprospekte/country_of_origin_DE/lang_DE/dip_2014_-_basisprospektzurbegebungvonwertpapierenmitsingle-basi_212.pdf,Basisprospekte/dip_2014_-_basisprospektzurbegebungvonwertpapierenmitsingle-basi_212.pdf.txt,Base_prospectuses,810856.0,147274.0,5159.0,5.505764764995858,28.5470052335724,504.36301369863014,,,False,DE,
17,Final_terms/Country_of_origin_XS/lang_DE_EN/XS2595978466.pdf,,Final_terms,,,,,,,XS2595978466,XS,True,,
160,Monthly_reports_BB/2014-07-monatsbericht-data.pdf,,BBK_monthly,,,,,,,,,True,,
14,Final_terms/Country_of_origin_XS/lang_DE_EN/XS2513870365.pdf,,Final_terms,,,,,,,XS2513870365,XS,True,,
15,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB2CUC9.pdf,Final_terms/DE000LB2CUC9.pdf.txt,Final_terms,45895.0,7409.0,280.0,6.194493183965448,26.460714285714285,493.93333333333334,DE000LB2CUC9,DE,False,DE,
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3V46.pdf,Final_terms/DE000NLB3V46.pdf.txt,Final_terms,75452.0,12428.0,414.0,6.071129707112971,30.019323671497585,497.12,DE000NLB3V46,DE,False,DE,
6,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HV2ATJ2.pdf,Final_terms/DE000HV2ATJ2.pdf.txt,Final_terms,9143.0,1658.0,55.0,5.514475271411339,30.145454545454545,276.3333333333333,DE000HV2ATJ2,DE,False,DE,
3,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A33V863.pdf,Final_terms/DE000A33V863.pdf.txt,Final_terms,1968.0,368.0,15.0,5.3478260869565215,24.533333333333335,122.66666666666667,DE000A33V863,DE,False,DE,
19,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB7275.pdf,Final_terms/DE000HLB7275.pdf.txt,Final_terms,52792.0,8130.0,332.0,6.493480934809348,24.487951807228917,427.89473684210526,DE000HLB7275,DE,False,DE,
20,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB2VF6.pdf,Final_terms/DE000HLB2VF6.pdf.txt,Final_terms,60066.0,8965.0,352.0,6.700055772448411,25.46875,448.25,DE000HLB2VF6,DE,False,DE,
16,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A2LQZH9.pdf,Final_terms/DE000A2LQZH9.pdf.txt,Final_terms,48325.0,8084.0,403.0,5.977857496288966,20.05955334987593,505.25,DE000A2LQZH9,DE,False,DE,
16,Final_terms/Country_of_origin_XS/lang_DE_EN/XS2449290951.pdf,,Final_terms,,,,,,,XS2449290951,XS,True,,
38,Final_terms/Country_of_origin_OTHER/lang_DE/AT0000A2AZ93.pdf,Final_terms/AT0000A2AZ93.pdf.txt,Final_terms,105178.0,17947.0,562.0,5.860478074329971,31.934163701067614,472.2894736842105,AT0000A2AZ93,AT,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A289MF3.pdf,Final_terms/DE000A289MF3.pdf.txt,Final_terms,24905.0,4675.0,202.0,5.327272727272727,23.143564356435643,333.92857142857144,DE000A289MF3,DE,False,"EN,DE",
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB57S0.pdf,Final_terms/DE000BLB57S0.pdf.txt,Final_terms,55346.0,9242.0,322.0,5.988530621077689,28.70186335403727,342.2962962962963,DE000BLB57S0,DE,False,DE,
8,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3Z67.pdf,Final_terms/DE000NLB3Z67.pdf.txt,Final_terms,27729.0,4539.0,116.0,6.109054857898215,39.12931034482759,567.375,DE000NLB3Z67,DE,False,DE,
47,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3A66.pdf,Final_terms/DE000NLB3A66.pdf.txt,Final_terms,130513.0,21456.0,764.0,6.082820656226697,28.083769633507853,456.51063829787233,DE000NLB3A66,DE,False,DE,
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB32L8.pdf,Final_terms/DE000BLB32L8.pdf.txt,Final_terms,51345.0,8576.0,294.0,5.987056902985074,29.170068027210885,343.04,DE000BLB32L8,DE,False,DE,
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB32X8.pdf,Final_terms/DE000NLB32X8.pdf.txt,Final_terms,57460.0,9772.0,334.0,5.880065493246009,29.25748502994012,444.1818181818182,DE000NLB32X8,DE,False,DE,
46,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DDA0WW8.pdf,Final_terms/DE000DDA0WW8.pdf.txt,Final_terms,115337.0,21239.0,929.0,5.430434577899148,22.86221743810549,461.7173913043478,DE000DDA0WW8,DE,False,"EN,DE",
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NWB2RV0.pdf,Final_terms/DE000NWB2RV0.pdf.txt,Final_terms,25060.0,4681.0,187.0,5.353556932279427,25.032085561497325,334.35714285714283,DE000NWB2RV0,DE,False,"EN,DE",
216,Annual_reports/country_of_origin_DE/lang_DE/dl_jb_2002_b.pdf,Annual_reports/dl_jb_2002_b.pdf.txt,Annual_reports,180536.0,35803.0,1241.0,5.042482473535737,28.850120870265915,165.75462962962962,,,False,DE,
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB22V5.pdf,Final_terms/DE000HLB22V5.pdf.txt,Final_terms,63793.0,9645.0,349.0,6.614100570243649,27.636103151862464,438.40909090909093,DE000HLB22V5,DE,False,DE,
21,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3169.pdf,Final_terms/DE000NLB3169.pdf.txt,Final_terms,56487.0,9579.0,325.0,5.896962104603821,29.473846153846154,456.14285714285717,DE000NLB3169,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB2BZL1.pdf,Final_terms/DE000LB2BZL1.pdf.txt,Final_terms,44920.0,7339.0,275.0,6.120724894399782,26.687272727272727,524.2142857142857,DE000LB2BZL1,DE,False,DE,
166,Monthly_reports_BB/2013-09-monatsbericht-data.pdf,,BBK_monthly,,,,,,,,,True,,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB2BY15.pdf,Final_terms/DE000LB2BY15.pdf.txt,Final_terms,46036.0,7456.0,288.0,6.174356223175966,25.88888888888889,532.5714285714286,DE000LB2BY15,DE,False,DE,
34,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000MHB2572.pdf,Final_terms/DE000MHB2572.pdf.txt,Final_terms,64625.0,11918.0,549.0,5.422470213123007,21.70856102003643,350.52941176470586,DE000MHB2572,DE,False,"EN,DE",
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NWB0AL1.pdf,Final_terms/DE000NWB0AL1.pdf.txt,Final_terms,85651.0,15993.0,534.0,5.355530544613268,29.94943820224719,592.3333333333334,DE000NWB0AL1,DE,False,"EN,DE",
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DB2GYZ3.pdf,Final_terms/DE000DB2GYZ3.pdf.txt,Final_terms,64343.0,10907.0,374.0,5.899239020812322,29.163101604278076,403.962962962963,DE000DB2GYZ3,DE,False,DE,
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB95X0.pdf,Final_terms/DE000BLB95X0.pdf.txt,Final_terms,1661.0,257.0,55.0,6.463035019455253,4.672727272727273,257.0,DE000BLB95X0,DE,False,"EN,DE",
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A35JMH2.pdf,,Final_terms,,,,,,,DE000A35JMH2,DE,True,,
11,Basisprospekte/country_of_origin_DE/lang_DE/VO_BNPP_IBV_ETC_Prospektnachtrag2_2022_Ersteinreichungsfassung_secured.pdf,Basisprospekte/VO_BNPP_IBV_ETC_Prospektnachtrag2_2022_Ersteinreichungsfassung_secured.pdf.txt,Base_prospectuses,19280.0,3565.0,202.0,5.4081346423562415,17.64851485148515,324.09090909090907,,,False,"EN,DE",
38,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DDA0R29.pdf,Final_terms/DE000DDA0R29.pdf.txt,Final_terms,97692.0,18276.0,797.0,5.345370978332239,22.93099121706399,480.94736842105266,DE000DDA0R29,DE,False,"EN,DE",
11,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A11QJQ5.pdf,Final_terms/DE000A11QJQ5.pdf.txt,Final_terms,16896.0,3215.0,149.0,5.255365474339036,21.57718120805369,292.27272727272725,DE000A11QJQ5,DE,False,"EN,DE",
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DB9U1F0.pdf,Final_terms/DE000DB9U1F0.pdf.txt,Final_terms,78251.0,12782.0,429.0,6.121968393052731,29.794871794871796,511.28,DE000DB9U1F0,DE,False,DE,
10,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DFK0SK7.pdf,Final_terms/DE000DFK0SK7.pdf.txt,Final_terms,19445.0,3605.0,209.0,5.393897364771151,17.248803827751196,360.5,DE000DFK0SK7,DE,False,"EN,DE",
29,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB7NJ0.pdf,Final_terms/DE000BLB7NJ0.pdf.txt,Final_terms,70289.0,11363.0,400.0,6.185778403590601,28.4075,391.82758620689657,DE000BLB7NJ0,DE,False,DE,
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DK0JSN8.pdf,Final_terms/DE000DK0JSN8.pdf.txt,Final_terms,65369.0,10697.0,526.0,6.110965691315322,20.336501901140686,486.22727272727275,DE000DK0JSN8,DE,False,DE,
30,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB3Z28.pdf,Final_terms/DE000HLB3Z28.pdf.txt,Final_terms,70797.0,11139.0,445.0,6.355776999730676,25.031460674157305,371.3,DE000HLB3Z28,DE,False,DE,
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB4R58.pdf,Final_terms/DE000NLB4R58.pdf.txt,Final_terms,57791.0,9840.0,325.0,5.873069105691057,30.276923076923076,447.27272727272725,DE000NLB4R58,DE,False,DE,
33,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB32F7.pdf,Final_terms/DE000HLB32F7.pdf.txt,Final_terms,79115.0,12433.0,478.0,6.36330732727419,26.010460251046027,376.75757575757575,DE000HLB32F7,DE,False,DE,
55,Final_terms/Country_of_origin_DE/lang_DE_EN/PB8R1C_ETC_RICI_Brent_Index_EA_Nr.3_Repapering.pdf,,Final_terms,,,,,,,,,True,,
26,Final_terms/Country_of_origin_XS/lang_DE_EN/XS2466172363.pdf,,Final_terms,,,,,,,XS2466172363,XS,True,,
23,Final_terms/Country_of_origin_DE/lang_DE_EN/PB8PAL Repapering EA-Nr. 23.pdf,,Final_terms,,,,,,,,,True,,
122,Monthly_reports_BB/2013-01-monatsbericht-data.pdf,,BBK_monthly,,,,,,,,,True,,
15,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB2BSX1.pdf,Final_terms/DE000LB2BSX1.pdf.txt,Final_terms,46463.0,7557.0,290.0,6.148339288077279,26.05862068965517,503.8,DE000LB2BSX1,DE,False,DE,
17,Law/Gesetze_DE/FinaRisikoV.pdf,Law/FinaRisikoV.pdf.txt,Law,35428.0,7568.0,242.0,4.681289640591967,31.272727272727273,445.1764705882353,,,False,DE,
20,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB2029.pdf,Final_terms/DE000HLB2029.pdf.txt,Final_terms,57629.0,8525.0,352.0,6.76,24.21875,426.25,DE000HLB2029,DE,False,DE,
2,Brochures_and_InfoMaterials/Country_of_origin_DE/lang_DE/einzel-niko-bedingungen-data.pdf,Brochures_and_InfoMaterials/einzel-niko-bedingungen-data.pdf.txt,Informational_materials,3508.0,597.0,19.0,5.876046901172529,31.42105263157895,298.5,,,False,DE,
13,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A30V5L4.pdf,Final_terms/DE000A30V5L4.pdf.txt,Final_terms,24783.0,4432.0,293.0,5.591832129963899,15.126279863481228,340.9230769230769,DE000A30V5L4,DE,False,"EN,DE",
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB57B6.pdf,Final_terms/DE000BLB57B6.pdf.txt,Final_terms,55265.0,9231.0,326.0,5.9868919943668075,28.3159509202454,341.8888888888889,DE000BLB57B6,DE,False,DE,
22,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3P69.pdf,Final_terms/DE000NLB3P69.pdf.txt,Final_terms,59340.0,9781.0,357.0,6.066864328800736,27.397759103641455,444.59090909090907,DE000NLB3P69,DE,False,DE,
3,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DK0P3W8.pdf,Final_terms/DE000DK0P3W8.pdf.txt,Final_terms,13414.0,2250.0,115.0,5.961777777777778,19.565217391304348,750.0,DE000DK0P3W8,DE,False,DE,
18,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB79E1.pdf,Final_terms/DE000HLB79E1.pdf.txt,Final_terms,53532.0,8206.0,337.0,6.523519376066293,24.35014836795252,455.8888888888889,DE000HLB79E1,DE,False,DE,
3,Brochures_and_InfoMaterials/Country_of_origin_DE/lang_DE/fonds-bib-hm-strat-chancenreich-de000a1jgb05-2023-01-data.pdf,Brochures_and_InfoMaterials/fonds-bib-hm-strat-chancenreich-de000a1jgb05-2023-01-data.pdf.txt,Informational_materials,13480.0,2331.0,128.0,5.7829257829257825,18.2109375,777.0,,,False,DE,
34,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB33T6.pdf,Final_terms/DE000HLB33T6.pdf.txt,Final_terms,83357.0,13122.0,501.0,6.352461515012956,26.191616766467067,385.94117647058823,DE000HLB33T6,DE,False,DE,
2,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A1X3FL6.pdf,Final_terms/DE000A1X3FL6.pdf.txt,Final_terms,5824.0,1009.0,46.0,5.7720515361744305,21.934782608695652,504.5,DE000A1X3FL6,DE,False,DE,
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB97T4.pdf,Final_terms/DE000BLB97T4.pdf.txt,Final_terms,1660.0,258.0,53.0,6.434108527131783,4.867924528301887,258.0,DE000BLB97T4,DE,False,"EN,DE",
28,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000BLB4S52.pdf,Final_terms/DE000BLB4S52.pdf.txt,Final_terms,61811.0,10258.0,311.0,6.025638526028466,32.98392282958199,366.35714285714283,DE000BLB4S52,DE,False,DE,
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000CZ45VQ5.pdf,Final_terms/DE000CZ45VQ5.pdf.txt,Final_terms,74652.0,15479.0,408.0,4.822792170036824,37.93872549019608,619.16,DE000CZ45VQ5,DE,False,"EN,DE",
44,Final_terms/Country_of_origin_OTHER/lang_DE_EN/rbi-basis-2019-final-terms-series-195-30092019.pdf,,Final_terms,,,,,,,,,True,,
25,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DFK0QQ8.pdf,Final_terms/DE000DFK0QQ8.pdf.txt,Final_terms,69805.0,12885.0,793.0,5.4175397749320915,16.2484237074401,515.4,DE000DFK0QQ8,DE,False,"EN,DE",
23,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB28A6.pdf,Final_terms/DE000HLB28A6.pdf.txt,Final_terms,67750.0,10429.0,377.0,6.496308370888867,27.663129973474803,453.4347826086956,DE000HLB28A6,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB38LF6.pdf,Final_terms/DE000LB38LF6.pdf.txt,Final_terms,44979.0,7345.0,274.0,6.123757658270932,26.806569343065693,524.6428571428571,DE000LB38LF6,DE,False,DE,
34,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HLB3VG2.pdf,Final_terms/DE000HLB3VG2.pdf.txt,Final_terms,78798.0,12399.0,476.0,6.3551899346721505,26.048319327731093,364.6764705882353,DE000HLB3VG2,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB35TK5.pdf,Final_terms/DE000LB35TK5.pdf.txt,Final_terms,46056.0,7454.0,286.0,6.1786960021464985,26.062937062937063,532.4285714285714,DE000LB35TK5,DE,False,DE,
1,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A1X3JK0.pdf,Final_terms/DE000A1X3JK0.pdf.txt,Final_terms,5980.0,978.0,49.0,6.114519427402863,19.959183673469386,978.0,DE000A1X3JK0,DE,False,DE,
27,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000LB2ZUE6.pdf,Final_terms/DE000LB2ZUE6.pdf.txt,Final_terms,102367.0,16074.0,463.0,6.368483264899838,34.7170626349892,595.3333333333334,DE000LB2ZUE6,DE,False,DE,
3,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000A33V749.pdf,Final_terms/DE000A33V749.pdf.txt,Final_terms,1969.0,371.0,16.0,5.307277628032345,23.1875,123.66666666666667,DE000A33V749,DE,False,DE,
14,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NWB2MR9.pdf,Final_terms/DE000NWB2MR9.pdf.txt,Final_terms,24720.0,4488.0,182.0,5.508021390374331,24.65934065934066,320.57142857142856,DE000NWB2MR9,DE,False,"EN,DE",
47,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000HSH41J2.pdf,Final_terms/DE000HSH41J2.pdf.txt,Final_terms,115201.0,18591.0,661.0,6.196600505620999,28.125567322239032,395.5531914893617,DE000HSH41J2,DE,False,DE,
47,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000DDA0KT9.pdf,Final_terms/DE000DDA0KT9.pdf.txt,Final_terms,120894.0,22116.0,968.0,5.466359196961476,22.84710743801653,470.5531914893617,DE000DDA0KT9,DE,False,"EN,DE",
21,Final_terms/Country_of_origin_DE/lang_DE_EN/DE000NLB3ZG5.pdf,Final_terms/DE000NLB3ZG5.pdf.txt,Final_terms,56481.0,9574.0,323.0,5.899415082515145,29.640866873065015,455.9047619047619,DE000NLB3ZG5,DE,False,DE,
